RETN		void				\1\xC3						8086
RETN		imm				\1\xC2\30					8086,SW
ROL		rm8,unity			\1\xD0\200					8086
ROL		rm8,reg_cl			\1\xD2\200					8086
ROL		rm8,imm				\1\xC0\200\25					186,SB
ROL		rm16,unity			\320\1\xD1\200					8086
ROL		rm16,reg_cl			\320\1\xD3\200					8086
ROL		rm16,imm			\320\1\xC1\200\25				186,SB
ROL		rm32,unity			\321\1\xD1\200					386
ROL		rm32,reg_cl			\321\1\xD3\200					386
ROL		rm32,imm			\321\1\xC1\200\25				386,SB
ROL		rm64,unity			\324\1\xD1\200					X64
ROL		rm64,reg_cl			\324\1\xD3\200					X64
ROL		rm64,imm			\324\1\xC1\200\25				X64,SB
ROR		rm8,unity			\1\xD0\201					8086
ROR		rm8,reg_cl			\1\xD2\201					8086
ROR		rm8,imm				\1\xC0\201\25					186,SB
ROR		rm16,unity			\320\1\xD1\201					8086
ROR		rm16,reg_cl			\320\1\xD3\201					8086
ROR		rm16,imm			\320\1\xC1\201\25				186,SB
ROR		rm32,unity			\321\1\xD1\201					386
ROR		rm32,reg_cl			\321\1\xD3\201					386
ROR		rm32,imm			\321\1\xC1\201\25				386,SB
ROR		rm64,unity			\324\1\xD1\201					X64
ROR		rm64,reg_cl			\324\1\xD3\201					X64
ROR		rm64,imm			\324\1\xC1\201\25				X64,SB
RDM		void				\2\x0F\x3A					P6,CYRIX,ND
RSDC		reg_sreg,mem80			\2\x0F\x79\110					486,CYRIX,SMM
RSLDT		mem80				\2\x0F\x7B\200					486,CYRIX,SMM
RSM		void				\2\x0F\xAA					PENT,SMM
RSTS		mem80				\2\x0F\x7D\200					486,CYRIX,SMM
SAHF		void				\1\x9E						8086
SAL		rm8,unity			\1\xD0\204					8086,ND
SAL		rm8,reg_cl			\1\xD2\204					8086,ND
SAL		rm8,imm				\1\xC0\204\25					186,ND,SB
SAL		rm16,unity			\320\1\xD1\204					8086,ND
SAL		rm16,reg_cl			\320\1\xD3\204					8086,ND
SAL		rm16,imm			\320\1\xC1\204\25				186,ND,SB
SAL		rm32,unity			\321\1\xD1\204					386,ND
SAL		rm32,reg_cl			\321\1\xD3\204					386,ND
SAL		rm32,imm			\321\1\xC1\204\25				386,ND,SB
SAL		rm64,unity			\324\1\xD1\204					X64,ND
SAL		rm64,reg_cl			\324\1\xD3\204					X64,ND
SAL		rm64,imm			\324\1\xC1\204\25				X64,ND,SB
SALC		void				\1\xD6						8086,UNDOC
SAR		rm8,unity			\1\xD0\207					8086
SAR		rm8,reg_cl			\1\xD2\207					8086
SAR		rm8,imm				\1\xC0\207\25					186,SB
SAR		rm16,unity			\320\1\xD1\207					8086
SAR		rm16,reg_cl			\320\1\xD3\207					8086
SAR		rm16,imm			\320\1\xC1\207\25				186,SB
SAR		rm32,unity			\321\1\xD1\207					386
SAR		rm32,reg_cl			\321\1\xD3\207					386
SAR		rm32,imm			\321\1\xC1\207\25				386,SB
SAR		rm64,unity			\324\1\xD1\207					X64
SAR		rm64,reg_cl			\324\1\xD3\207					X64
SAR		rm64,imm			\324\1\xC1\207\25				X64,SB
SBB		mem,reg8			\1\x18\101					8086,SM
SBB		reg8,reg8			\1\x18\101					8086
SBB		mem,reg16			\320\1\x19\101					8086,SM
SBB		reg16,reg16			\320\1\x19\101					8086
SBB		mem,reg32			\321\1\x19\101					386,SM
SBB		reg32,reg32			\321\1\x19\101					386
SBB		mem,reg64			\324\1\x19\101					X64,SM
SBB		reg64,reg64			\324\1\x19\101					X64
SBB		reg8,mem			\1\x1A\110					8086,SM
SBB		reg8,reg8			\1\x1A\110					8086
SBB		reg16,mem			\320\1\x1B\110					8086,SM
SBB		reg16,reg16			\320\1\x1B\110					8086
SBB		reg32,mem			\321\1\x1B\110					386,SM
SBB		reg32,reg32			\321\1\x1B\110					386
SBB		reg64,mem			\324\1\x1B\110					X64,SM
SBB		reg64,reg64			\324\1\x1B\110					X64
SBB		rm16,imm8			\320\1\x83\203\275				8086
SBB		rm32,imm8			\321\1\x83\203\275				386
SBB		rm64,imm8			\324\1\x83\203\275				X64
SBB		reg_al,imm			\1\x1C\21					8086,SM
SBB		reg_ax,sbyte16			\320\1\x83\203\275				8086,SM
SBB		reg_ax,imm			\320\1\x1D\31					8086,SM
SBB		reg_eax,sbyte32			\321\1\x83\203\275				386,SM
SBB		reg_eax,imm			\321\1\x1D\41					386,SM
SBB		reg_rax,sbyte64			\324\1\x83\203\275				X64,SM
SBB		reg_rax,imm			\324\1\x1D\255					X64,SM
SBB		rm8,imm				\1\x80\203\21					8086,SM
SBB		rm16,imm			\320\145\x81\203\141				8086,SM
SBB		rm32,imm			\321\155\x81\203\151				386,SM
SBB		rm64,imm			\324\155\x81\203\251				X64,SM
SBB		mem,imm8			\1\x80\203\21					8086,SM
SBB		mem,imm16			\320\145\x81\203\141				8086,SM
SBB		mem,imm32			\321\155\x81\203\151				386,SM
SCASB		void				\335\1\xAE					8086
SCASD		void				\335\321\1\xAF					386
SCASQ		void				\335\324\1\xAF					X64
SCASW		void				\335\320\1\xAF					8086
SFENCE		void				\3\x0F\xAE\xF8					X64,AMD
SGDT		mem				\2\x0F\x01\200					286
SHL		rm8,unity			\1\xD0\204					8086
SHL		rm8,reg_cl			\1\xD2\204					8086
SHL		rm8,imm				\1\xC0\204\25					186,SB
SHL		rm16,unity			\320\1\xD1\204					8086
SHL		rm16,reg_cl			\320\1\xD3\204					8086
SHL		rm16,imm			\320\1\xC1\204\25				186,SB
SHL		rm32,unity			\321\1\xD1\204					386
SHL		rm32,reg_cl			\321\1\xD3\204					386
SHL		rm32,imm			\321\1\xC1\204\25				386,SB
SHL		rm64,unity			\324\1\xD1\204					X64
SHL		rm64,reg_cl			\324\1\xD3\204					X64
SHL		rm64,imm			\324\1\xC1\204\25				X64,SB
SHLD		mem,reg16,imm			\320\2\x0F\xA4\101\26				386,SM2,SB,AR2
SHLD		reg16,reg16,imm			\320\2\x0F\xA4\101\26				386,SM2,SB,AR2
SHLD		mem,reg32,imm			\321\2\x0F\xA4\101\26				386,SM2,SB,AR2
SHLD		reg32,reg32,imm			\321\2\x0F\xA4\101\26				386,SM2,SB,AR2
SHLD		mem,reg64,imm			\324\2\x0F\xA4\101\26				X64,SM2,SB,AR2
SHLD		reg64,reg64,imm			\324\2\x0F\xA4\101\26				X64,SM2,SB,AR2
SHLD		mem,reg16,reg_cl		\320\2\x0F\xA5\101				386,SM
SHLD		reg16,reg16,reg_cl		\320\2\x0F\xA5\101				386
SHLD		mem,reg32,reg_cl		\321\2\x0F\xA5\101				386,SM
SHLD		reg32,reg32,reg_cl		\321\2\x0F\xA5\101				386
SHLD		mem,reg64,reg_cl		\324\2\x0F\xA5\101				X64,SM
SHLD		reg64,reg64,reg_cl		\324\2\x0F\xA5\101				X64
SHR		rm8,unity			\1\xD0\205					8086
SHR		rm8,reg_cl			\1\xD2\205					8086
SHR		rm8,imm				\1\xC0\205\25					186,SB
SHR		rm16,unity			\320\1\xD1\205					8086
SHR		rm16,reg_cl			\320\1\xD3\205					8086
SHR		rm16,imm			\320\1\xC1\205\25				186,SB
SHR		rm32,unity			\321\1\xD1\205					386
SHR		rm32,reg_cl			\321\1\xD3\205					386
SHR		rm32,imm			\321\1\xC1\205\25				386,SB
SHR		rm64,unity			\324\1\xD1\205					X64
SHR		rm64,reg_cl			\324\1\xD3\205					X64
SHR		rm64,imm			\324\1\xC1\205\25				X64,SB
SHRD		mem,reg16,imm			\320\2\x0F\xAC\101\26				386,SM2,SB,AR2
SHRD		reg16,reg16,imm			\320\2\x0F\xAC\101\26				386,SM2,SB,AR2
SHRD		mem,reg32,imm			\321\2\x0F\xAC\101\26				386,SM2,SB,AR2
SHRD		reg32,reg32,imm			\321\2\x0F\xAC\101\26				386,SM2,SB,AR2
SHRD		mem,reg64,imm			\324\2\x0F\xAC\101\26				X64,SM2,SB,AR2
SHRD		reg64,reg64,imm			\324\2\x0F\xAC\101\26				X64,SM2,SB,AR2
SHRD		mem,reg16,reg_cl		\320\2\x0F\xAD\101				386,SM
SHRD		reg16,reg16,reg_cl		\320\2\x0F\xAD\101				386
SHRD		mem,reg32,reg_cl		\321\2\x0F\xAD\101				386,SM
SHRD		reg32,reg32,reg_cl		\321\2\x0F\xAD\101				386
SHRD		mem,reg64,reg_cl		\324\2\x0F\xAD\101				X64,SM
SHRD		reg64,reg64,reg_cl		\324\2\x0F\xAD\101				X64
SIDT		mem				\2\x0F\x01\201					286
SLDT		mem				\2\x0F\x00\200					286
SLDT		mem16				\2\x0F\x00\200					286
SLDT		reg16				\320\2\x0F\x00\200				286
SLDT		reg32				\321\2\x0F\x00\200				386
SLDT		reg64				\323\2\x0F\x00\200				X64,ND
SLDT		reg64				\324\2\x0F\x00\200				X64
SKINIT		void				\3\x0F\x01\xDE					X64
SMI		void				\1\xF1						386,UNDOC
SMINT		void				\2\x0F\x38					P6,CYRIX,ND
; Older Cyrix chips had this; they had to move due to conflict with MMX
SMINTOLD	void				\2\x0F\x7E					486,CYRIX,ND
SMSW		mem				\2\x0F\x01\204					286
SMSW		mem16				\2\x0F\x01\204					286
SMSW		reg16				\320\2\x0F\x01\204				286
SMSW		reg32				\321\2\x0F\x01\204				386
STC		void				\1\xF9						8086
STD		void				\1\xFD						8086
STGI		void				\3\x0F\x01\xDC					X64
STI		void				\1\xFB						8086
STOSB		void				\1\xAA						8086
STOSD		void				\321\1\xAB					386
STOSQ		void				\324\1\xAB					X64
STOSW		void				\320\1\xAB					8086
STR		mem				\2\x0F\x00\201					286,PROT
STR		mem16				\2\x0F\x00\201					286,PROT
STR		reg16				\320\2\x0F\x00\201				286,PROT
STR		reg32				\321\2\x0F\x00\201				386,PROT
STR		reg64				\324\2\x0F\x00\201				X64
SUB		mem,reg8			\1\x28\101					8086,SM
SUB		reg8,reg8			\1\x28\101					8086
SUB		mem,reg16			\320\1\x29\101					8086,SM
SUB		reg16,reg16			\320\1\x29\101					8086
SUB		mem,reg32			\321\1\x29\101					386,SM
SUB		reg32,reg32			\321\1\x29\101					386
SUB		mem,reg64			\324\1\x29\101					X64,SM
SUB		reg64,reg64			\324\1\x29\101					X64
SUB		reg8,mem			\1\x2A\110					8086,SM
SUB		reg8,reg8			\1\x2A\110					8086
SUB		reg16,mem			\320\1\x2B\110					8086,SM
SUB		reg16,reg16			\320\1\x2B\110					8086
SUB		reg32,mem			\321\1\x2B\110					386,SM
SUB		reg32,reg32			\321\1\x2B\110					386
SUB		reg64,mem			\324\1\x2B\110					X64,SM
SUB		reg64,reg64			\324\1\x2B\110					X64
SUB		rm16,imm8			\320\1\x83\205\275				8086
SUB		rm32,imm8			\321\1\x83\205\275				386
SUB		rm64,imm8			\324\1\x83\205\275				X64
SUB		reg_al,imm			\1\x2C\21					8086,SM
SUB		reg_ax,sbyte16			\320\1\x83\205\275				8086,SM
SUB		reg_ax,imm			\320\1\x2D\31					8086,SM
SUB		reg_eax,sbyte32			\321\1\x83\205\275				386,SM
SUB		reg_eax,imm			\321\1\x2D\41					386,SM
SUB		reg_rax,sbyte64			\324\1\x83\205\275				X64,SM
SUB		reg_rax,imm			\324\1\x2D\255					X64,SM
SUB		rm8,imm				\1\x80\205\21					8086,SM
SUB		rm16,imm			\320\145\x81\205\141				8086,SM
SUB		rm32,imm			\321\155\x81\205\151				386,SM
SUB		rm64,imm			\324\155\x81\205\251				X64,SM
SUB		mem,imm8			\1\x80\205\21					8086,SM
SUB		mem,imm16			\320\145\x81\205\141				8086,SM
SUB		mem,imm32			\321\155\x81\205\151				386,SM
SVDC		mem80,reg_sreg			\2\x0F\x78\101					486,CYRIX,SMM
SVLDT		mem80				\2\x0F\x7A\200					486,CYRIX,SMM,ND
SVTS		mem80				\2\x0F\x7C\200					486,CYRIX,SMM
SWAPGS		void				\3\x0F\x01\xF8					X64
SYSCALL		void				\2\x0F\x05					P6,AMD
SYSENTER	void				\2\x0F\x34					P6
SYSEXIT		void				\2\x0F\x35					P6,PRIV
SYSRET		void				\2\x0F\x07					P6,PRIV,AMD
TEST		mem,reg8			\1\x84\101					8086,SM
TEST		reg8,reg8			\1\x84\101					8086
TEST		mem,reg16			\320\1\x85\101					8086,SM
TEST		reg16,reg16			\320\1\x85\101					8086
TEST		mem,reg32			\321\1\x85\101					386,SM
TEST		reg32,reg32			\321\1\x85\101					386
TEST		mem,reg64			\324\1\x85\101					X64,SM
TEST		reg64,reg64			\324\1\x85\101					X64
TEST		reg8,mem			\1\x84\110					8086,SM
TEST		reg16,mem			\320\1\x85\110					8086,SM
TEST		reg32,mem			\321\1\x85\110					386,SM
TEST		reg64,mem			\324\1\x85\110					X64,SM
TEST		reg_al,imm			\1\xA8\21					8086,SM
TEST		reg_ax,imm			\320\1\xA9\31					8086,SM
TEST		reg_eax,imm			\321\1\xA9\41					386,SM
TEST		reg_rax,imm			\324\1\xA9\255					X64,SM
TEST		rm8,imm				\1\xF6\200\21					8086,SM
TEST		rm16,imm			\320\1\xF7\200\31				8086,SM
TEST		rm32,imm			\321\1\xF7\200\41				386,SM
TEST		rm64,imm			\324\1\xF7\200\255				X64,SM
TEST		mem,imm8			\1\xF6\200\21					8086,SM
TEST		mem,imm16			\320\1\xF7\200\31				8086,SM
TEST		mem,imm32			\321\1\xF7\200\41				386,SM
UD0		void				\2\x0F\xFF					186,UNDOC
UD1		void				\2\x0F\xB9					186,UNDOC
UD2B		void				\2\x0F\xB9					186,UNDOC,ND
UD2		void				\2\x0F\x0B					186
UD2A		void				\2\x0F\x0B					186,ND
UMOV		mem,reg8			\360\2\x0F\x10\101				386,UNDOC,SM,ND
UMOV		reg8,reg8			\360\2\x0F\x10\101				386,UNDOC,ND
UMOV		mem,reg16			\360\320\2\x0F\x11\101				386,UNDOC,SM,ND
UMOV		reg16,reg16			\360\320\2\x0F\x11\101				386,UNDOC,ND
UMOV		mem,reg32			\360\321\2\x0F\x11\101				386,UNDOC,SM,ND
UMOV		reg32,reg32			\360\321\2\x0F\x11\101				386,UNDOC,ND
UMOV		reg8,mem			\360\2\x0F\x12\110				386,UNDOC,SM,ND
UMOV		reg8,reg8			\360\2\x0F\x12\110				386,UNDOC,ND
UMOV		reg16,mem			\360\320\2\x0F\x13\110				386,UNDOC,SM,ND
UMOV		reg16,reg16			\360\320\2\x0F\x13\110				386,UNDOC,ND
UMOV		reg32,mem			\360\321\2\x0F\x13\110				386,UNDOC,SM,ND
UMOV		reg32,reg32			\360\321\2\x0F\x13\110				386,UNDOC,ND
VERR		mem				\2\x0F\x00\204					286,PROT
VERR		mem16				\2\x0F\x00\204					286,PROT
VERR		reg16				\2\x0F\x00\204					286,PROT
VERW		mem				\2\x0F\x00\205					286,PROT
VERW		mem16				\2\x0F\x00\205					286,PROT
VERW		reg16				\2\x0F\x00\205					286,PROT
FWAIT		void				\341						8086
WBINVD		void				\2\x0F\x09					486,PRIV
WRSHR		rm32				\321\2\x0F\x37\200				P6,CYRIX,SMM
WRMSR		void				\2\x0F\x30					PENT,PRIV
XADD		mem,reg8			\2\x0F\xC0\101					486,SM
XADD		reg8,reg8			\2\x0F\xC0\101					486
XADD		mem,reg16			\320\2\x0F\xC1\101				486,SM
XADD		reg16,reg16			\320\2\x0F\xC1\101				486
XADD		mem,reg32			\321\2\x0F\xC1\101				486,SM
XADD		reg32,reg32			\321\2\x0F\xC1\101				486
XADD		mem,reg64			\324\2\x0F\xC1\101				X64,SM
XADD		reg64,reg64			\324\2\x0F\xC1\101				X64
XBTS		reg16,mem			\320\2\x0F\xA6\110				386,SW,UNDOC,ND
XBTS		reg16,reg16			\320\2\x0F\xA6\110				386,UNDOC,ND
XBTS		reg32,mem			\321\2\x0F\xA6\110				386,SD,UNDOC,ND
XBTS		reg32,reg32			\321\2\x0F\xA6\110				386,UNDOC,ND
XCHG		reg_ax,reg16			\320\11\x90					8086
XCHG		reg_eax,reg32na			\321\11\x90					386
XCHG		reg_rax,reg64			\324\11\x90					X64
XCHG		reg16,reg_ax			\320\10\x90					8086
XCHG		reg32na,reg_eax			\321\10\x90					386
XCHG		reg64,reg_rax			\324\10\x90					X64
; This must be NOLONG since opcode 90 is NOP, and in 64-bit mode
; "xchg eax,eax" is *not* a NOP.
XCHG		reg_eax,reg_eax			\321\1\x90					386,NOLONG
XCHG		reg8,mem			\1\x86\110					8086,SM
XCHG		reg8,reg8			\1\x86\110					8086
XCHG		reg16,mem			\320\1\x87\110					8086,SM
XCHG		reg16,reg16			\320\1\x87\110					8086
XCHG		reg32,mem			\321\1\x87\110					386,SM
XCHG		reg32,reg32			\321\1\x87\110					386
XCHG		reg64,mem			\324\1\x87\110					X64,SM
XCHG		reg64,reg64			\324\1\x87\110					X64
XCHG		mem,reg8			\1\x86\101					8086,SM
XCHG		reg8,reg8			\1\x86\101					8086
XCHG		mem,reg16			\320\1\x87\101					8086,SM
XCHG		reg16,reg16			\320\1\x87\101					8086
XCHG		mem,reg32			\321\1\x87\101					386,SM
XCHG		reg32,reg32			\321\1\x87\101					386
XCHG		mem,reg64			\324\1\x87\101					X64,SM
XCHG		reg64,reg64			\324\1\x87\101					X64
XLATB		void				\1\xD7						8086
XLAT		void				\1\xD7						8086
XOR		mem,reg8			\1\x30\101					8086,SM
XOR		reg8,reg8			\1\x30\101					8086
XOR		mem,reg16			\320\1\x31\101					8086,SM
XOR		reg16,reg16			\320\1\x31\101					8086
XOR		mem,reg32			\321\1\x31\101					386,SM
XOR		reg32,reg32			\321\1\x31\101					386
XOR		mem,reg64			\324\1\x31\101					X64,SM
XOR		reg64,reg64			\324\1\x31\101					X64
XOR		reg8,mem			\1\x32\110					8086,SM
XOR		reg8,reg8			\1\x32\110					8086
XOR		reg16,mem			\320\1\x33\110					8086,SM
XOR		reg16,reg16			\320\1\x33\110					8086
XOR		reg32,mem			\321\1\x33\110					386,SM
XOR		reg32,reg32			\321\1\x33\110					386
XOR		reg64,mem			\324\1\x33\110					X64,SM
XOR		reg64,reg64			\324\1\x33\110					X64
XOR		rm16,imm8			\320\1\x83\206\275				8086
XOR		rm32,imm8			\321\1\x83\206\275				386
XOR		rm64,imm8			\324\1\x83\206\275				X64
XOR		reg_al,imm			\1\x34\21					8086,SM
XOR		reg_ax,sbyte16			\320\1\x83\206\275				8086,SM
XOR		reg_ax,imm			\320\1\x35\31					8086,SM
XOR		reg_eax,sbyte32			\321\1\x83\206\275				386,SM
XOR		reg_eax,imm			\321\1\x35\41					386,SM
XOR		reg_rax,sbyte64			\324\1\x83\206\275				X64,SM
XOR		reg_rax,imm			\324\1\x35\255					X64,SM
XOR		rm8,imm				\1\x80\206\21					8086,SM
XOR		rm16,imm			\320\145\x81\206\141				8086,SM
XOR		rm32,imm			\321\155\x81\206\151				386,SM
XOR		rm64,imm			\324\155\x81\206\251				X64,SM
XOR		mem,imm8			\1\x80\206\21					8086,SM
XOR		mem,imm16			\320\145\x81\206\141				8086,SM
XOR		mem,imm32			\321\155\x81\206\151				386,SM
CMOVcc		reg16,mem			\320\1\x0F\330\x40\110				P6,SM
CMOVcc		reg16,reg16			\320\1\x0F\330\x40\110				P6
CMOVcc		reg32,mem			\321\1\x0F\330\x40\110				P6,SM
CMOVcc		reg32,reg32			\321\1\x0F\330\x40\110				P6
CMOVcc		reg64,mem			\324\1\x0F\330\x40\110				X64,SM
CMOVcc		reg64,reg64			\324\1\x0F\330\x40\110				X64
Jcc		imm|near			\322\1\x0F\330\x80\64				386
Jcc		imm16|near			\320\1\x0F\330\x80\64				386
Jcc		imm32|near			\321\1\x0F\330\x80\64				386
Jcc		imm|short			\330\x70\50					8086,ND
Jcc		imm				\370\330\x70\50					8086,ND
Jcc		imm				\1\x0F\330\x80\64				386,ND
Jcc		imm				\330\x71\373\1\xE9\64				8086,ND
Jcc		imm				\330\x70\50					8086
SETcc		mem				\1\x0F\330\x90\200				386,SB
SETcc		reg8				\1\x0F\330\x90\200				386

;# Katmai Streaming SIMD instructions (SSE -- a.k.a. KNI, XMM, MMX2)
ADDPS		xmmreg,xmmrm			\360\2\x0F\x58\110				KATMAI,SSE
ADDSS		xmmreg,xmmrm			\363\2\x0F\x58\110				KATMAI,SSE,SD
ANDNPS		xmmreg,xmmrm			\360\2\x0F\x55\110				KATMAI,SSE
ANDPS		xmmreg,xmmrm			\360\2\x0F\x54\110				KATMAI,SSE
CMPEQPS		xmmreg,xmmrm			\360\2\x0F\xC2\110\1\x00			KATMAI,SSE
CMPEQSS		xmmreg,xmmrm			\363\2\x0F\xC2\110\1\x00			KATMAI,SSE
CMPLEPS		xmmreg,xmmrm			\360\2\x0F\xC2\110\1\x02			KATMAI,SSE
CMPLESS		xmmreg,xmmrm			\363\2\x0F\xC2\110\1\x02			KATMAI,SSE
CMPLTPS		xmmreg,xmmrm			\360\2\x0F\xC2\110\1\x01			KATMAI,SSE
CMPLTSS		xmmreg,xmmrm			\363\2\x0F\xC2\110\1\x01			KATMAI,SSE
CMPNEQPS	xmmreg,xmmrm			\360\2\x0F\xC2\110\1\x04			KATMAI,SSE
CMPNEQSS	xmmreg,xmmrm			\363\2\x0F\xC2\110\1\x04			KATMAI,SSE
CMPNLEPS	xmmreg,xmmrm			\360\2\x0F\xC2\110\1\x06			KATMAI,SSE
CMPNLESS	xmmreg,xmmrm			\363\2\x0F\xC2\110\1\x06			KATMAI,SSE
CMPNLTPS	xmmreg,xmmrm			\360\2\x0F\xC2\110\1\x05			KATMAI,SSE
CMPNLTSS	xmmreg,xmmrm			\363\2\x0F\xC2\110\1\x05			KATMAI,SSE
CMPORDPS	xmmreg,xmmrm			\360\2\x0F\xC2\110\1\x07			KATMAI,SSE
CMPORDSS	xmmreg,xmmrm			\363\2\x0F\xC2\110\1\x07			KATMAI,SSE
CMPUNORDPS	xmmreg,xmmrm			\360\2\x0F\xC2\110\1\x03			KATMAI,SSE
CMPUNORDSS	xmmreg,xmmrm			\363\2\x0F\xC2\110\1\x03			KATMAI,SSE
; CMPPS/CMPSS must come after the specific ops; that way the disassembler will find the
; specific ops first and only disassemble illegal ones as cmpps/cmpss.
CMPPS		xmmreg,mem,imm			\360\2\x0F\xC2\110\26				KATMAI,SSE,SB,AR2
CMPPS		xmmreg,xmmreg,imm		\360\2\x0F\xC2\110\26				KATMAI,SSE,SB,AR2
CMPSS		xmmreg,mem,imm			\363\2\x0F\xC2\110\26				KATMAI,SSE,SB,AR2
CMPSS		xmmreg,xmmreg,imm		\363\2\x0F\xC2\110\26				KATMAI,SSE,SB,AR2
COMISS		xmmreg,xmmrm			\360\2\x0F\x2F\110				KATMAI,SSE
CVTPI2PS	xmmreg,mmxrm			\360\2\x0F\x2A\110				KATMAI,SSE,MMX,SQ
CVTPS2PI	mmxreg,xmmrm			\360\2\x0F\x2D\110				KATMAI,SSE,MMX,SQ
CVTSI2SS	xmmreg,mem			\363\2\x0F\x2A\110				KATMAI,SSE,SD,AR1,ND
CVTSI2SS	xmmreg,rm32			\363\2\x0F\x2A\110				KATMAI,SSE,SD,AR1
CVTSI2SS	xmmreg,rm64			\324\363\2\x0F\x2A\110				X64,SSE,SQ,AR1
CVTSS2SI	reg32,xmmreg			\363\2\x0F\x2D\110				KATMAI,SSE,SD,AR1
CVTSS2SI	reg32,mem			\363\2\x0F\x2D\110				KATMAI,SSE,SD,AR1
CVTSS2SI	reg64,xmmreg			\324\363\2\x0F\x2D\110				X64,SSE,SD,AR1
CVTSS2SI	reg64,mem			\324\363\2\x0F\x2D\110				X64,SSE,SD,AR1
CVTTPS2PI	mmxreg,xmmrm			\360\2\x0F\x2C\110				KATMAI,SSE,MMX,SQ
CVTTSS2SI	reg32,xmmrm			\363\2\x0F\x2C\110				KATMAI,SSE,SD,AR1
CVTTSS2SI	reg64,xmmrm			\324\363\2\x0F\x2C\110				X64,SSE,SD,AR1
DIVPS		xmmreg,xmmrm			\360\2\x0F\x5E\110				KATMAI,SSE
DIVSS		xmmreg,xmmrm			\363\2\x0F\x5E\110				KATMAI,SSE
LDMXCSR		mem				\2\x0F\xAE\202					KATMAI,SSE,SD
MAXPS		xmmreg,xmmrm			\360\2\x0F\x5F\110				KATMAI,SSE
MAXSS		xmmreg,xmmrm			\363\2\x0F\x5F\110				KATMAI,SSE
MINPS		xmmreg,xmmrm			\360\2\x0F\x5D\110				KATMAI,SSE
MINSS		xmmreg,xmmrm			\363\2\x0F\x5D\110				KATMAI,SSE
MOVAPS		xmmreg,mem			\360\2\x0F\x28\110				KATMAI,SSE
MOVAPS		mem,xmmreg			\360\2\x0F\x29\101				KATMAI,SSE
MOVAPS		xmmreg,xmmreg			\360\2\x0F\x28\110				KATMAI,SSE
MOVAPS		xmmreg,xmmreg			\360\2\x0F\x29\101				KATMAI,SSE
MOVHPS		xmmreg,mem			\360\2\x0F\x16\110				KATMAI,SSE
MOVHPS		mem,xmmreg			\360\2\x0F\x17\101				KATMAI,SSE
MOVLHPS		xmmreg,xmmreg			\360\2\x0F\x16\110				KATMAI,SSE
MOVLPS		xmmreg,mem			\360\2\x0F\x12\110				KATMAI,SSE
MOVLPS		mem,xmmreg			\360\2\x0F\x13\101				KATMAI,SSE
MOVHLPS		xmmreg,xmmreg			\360\2\x0F\x12\110				KATMAI,SSE
MOVMSKPS	reg32,xmmreg			\360\2\x0F\x50\110				KATMAI,SSE
MOVMSKPS	reg64,xmmreg			\360\324\2\x0F\x50\110				X64,SSE
MOVNTPS		mem,xmmreg			\360\2\x0F\x2B\101				KATMAI,SSE
MOVSS		xmmreg,mem			\363\2\x0F\x10\110				KATMAI,SSE
MOVSS		mem,xmmreg			\363\2\x0F\x11\101				KATMAI,SSE
MOVSS		xmmreg,xmmreg			\363\2\x0F\x10\110				KATMAI,SSE
MOVSS		xmmreg,xmmreg			\363\2\x0F\x11\101				KATMAI,SSE
MOVUPS		xmmreg,mem			\360\2\x0F\x10\110				KATMAI,SSE
MOVUPS		mem,xmmreg			\360\2\x0F\x11\101				KATMAI,SSE
MOVUPS		xmmreg,xmmreg			\360\2\x0F\x10\110				KATMAI,SSE
MOVUPS		xmmreg,xmmreg			\360\2\x0F\x11\101				KATMAI,SSE
MULPS		xmmreg,xmmrm			\360\2\x0F\x59\110				KATMAI,SSE
MULSS		xmmreg,xmmrm			\363\2\x0F\x59\110				KATMAI,SSE
ORPS		xmmreg,xmmrm			\360\2\x0F\x56\110				KATMAI,SSE
RCPPS		xmmreg,xmmrm			\360\2\x0F\x53\110				KATMAI,SSE
RCPSS		xmmreg,xmmrm			\363\2\x0F\x53\110				KATMAI,SSE
RSQRTPS		xmmreg,xmmrm			\360\2\x0F\x52\110				KATMAI,SSE
RSQRTSS		xmmreg,xmmrm			\363\2\x0F\x52\110				KATMAI,SSE
SHUFPS		xmmreg,mem,imm			\360\2\x0F\xC6\110\26				KATMAI,SSE,SB,AR2
SHUFPS		xmmreg,xmmreg,imm		\360\2\x0F\xC6\110\26				KATMAI,SSE,SB,AR2
SQRTPS		xmmreg,xmmrm			\360\2\x0F\x51\110				KATMAI,SSE
SQRTSS		xmmreg,xmmrm			\363\2\x0F\x51\110				KATMAI,SSE
STMXCSR		mem				\2\x0F\xAE\203					KATMAI,SSE,SD
SUBPS		xmmreg,xmmrm			\360\2\x0F\x5C\110				KATMAI,SSE
SUBSS		xmmreg,xmmrm			\363\2\x0F\x5C\110				KATMAI,SSE
UCOMISS		xmmreg,xmmrm			\360\2\x0F\x2E\110				KATMAI,SSE
UNPCKHPS	xmmreg,xmmrm			\360\2\x0F\x15\110				KATMAI,SSE
UNPCKLPS	xmmreg,xmmrm			\360\2\x0F\x14\110				KATMAI,SSE
XORPS		xmmreg,xmmrm			\360\2\x0F\x57\110				KATMAI,SSE

;# Introduced in Deschutes but necessary for SSE support
FXRSTOR		mem				\2\x0F\xAE\201					P6,SSE,FPU
